order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,ExtractTime_x,source_x,late_delivery,latency_days,weekend,status_description,item_id,product_id,quantity,list_price_x,discount,ExtractTime_y,source_y,key,list_price_egp,product_name_order_item,brand_id_order_item,category_id_order_item,model_year_order_item,list_price_y,ExtractTime_order_item,source_order_item,product_name_product,brand_id_product,category_id_product,model_year_product,list_price,ExtractTime_product,source_product
881,1024,4,2017-05-08,2017-05-11,2017-05-11,3,9,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,4,67,1,250.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,12021.843723,Sun Bicycles Revolutions 24 - Girl's - 2017,7,3,2017,250.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Revolutions 24 - Girl's - 2017,7,3,2017,250.99,2024-04-30 12:20:28.415583,DataLake
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,2024-04-28 17:37:45.251245,Oracle,False,-2,False,Completed,1,63,2,3499.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,167641.471023,Trek Boone Race Shop Limited - 2017,9,4,2017,3499.99,2024-04-30 12:20:28.415583,DataLake,Trek Boone Race Shop Limited - 2017,9,4,2017,3499.99,2024-04-30 12:20:28.415583,DataLake
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,2024-04-28 17:37:45.251245,Oracle,False,-2,False,Completed,2,108,2,449.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,21553.486023,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-30 12:20:28.415583,DataLake
882,196,4,2017-05-09,2017-05-12,2017-05-10,2,6,2024-04-28 17:37:45.251245,Oracle,False,-2,False,Completed,3,57,2,1999.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,95794.921023,Trek Emonda S 5 - 2017,9,7,2017,1999.99,2024-04-30 12:20:28.415583,DataLake,Trek Emonda S 5 - 2017,9,7,2017,1999.99,2024-04-30 12:20:28.415583,DataLake
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,1,44,1,539.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,25864.279023,Haro SR 1.1 - 2017,2,6,2017,539.99,2024-04-30 12:20:28.415583,DataLake,Haro SR 1.1 - 2017,2,6,2017,539.99,2024-04-30 12:20:28.415583,DataLake
883,507,4,2017-05-11,2017-05-13,2017-05-14,2,6,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,2,5,2,1320.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,63272.382723,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,2024-04-30 12:20:28.415583,DataLake,Heller Shagamaw Frame - 2016,3,6,2016,1320.99,2024-04-30 12:20:28.415583,DataLake
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,1,49,2,3499.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,167641.471023,Trek Domane SL 6 - 2017,9,7,2017,3499.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane SL 6 - 2017,9,7,2017,3499.99,2024-04-30 12:20:28.415583,DataLake
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,2,69,2,416.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,19972.861923,Sun Bicycles Cruz 7 - 2017,7,3,2017,416.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Cruz 7 - 2017,7,3,2017,416.99,2024-04-30 12:20:28.415583,DataLake
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,3,46,2,1409.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,67535.278023,Haro SR 1.3 - 2017,2,6,2017,1409.99,2024-04-30 12:20:28.415583,DataLake,Haro SR 1.3 - 2017,2,6,2017,1409.99,2024-04-30 12:20:28.415583,DataLake
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,4,10,1,1549.0,0.1,2024-04-28 17:37:45.218693,Oracle,1,74193.5373,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 12:20:28.415583,DataLake,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 12:20:28.415583,DataLake
884,871,4,2017-05-11,2017-05-13,2017-05-12,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,5,21,2,269.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,12931.900023,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake,Electra Cruiser 1 (24-Inch) - 2016,1,1,2016,269.99,2024-04-30 12:20:28.415583,DataLake
885,66,3,2017-05-13,2017-05-13,2017-05-12,3,8,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Rejected,1,106,1,449.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,21553.486023,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,2024-04-30 12:20:28.415583,DataLake
885,66,3,2017-05-13,2017-05-13,2017-05-12,3,8,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Rejected,2,43,1,5299.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,253857.331023,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-30 12:20:28.415583,DataLake,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-30 12:20:28.415583,DataLake
886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,1,47,1,5299.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,253857.331023,Trek Remedy 9.8 - 2017,9,6,2017,5299.99,2024-04-30 12:20:28.415583,DataLake,Trek Remedy 9.8 - 2017,9,6,2017,5299.99,2024-04-30 12:20:28.415583,DataLake
886,1396,4,2017-05-13,2017-05-14,2017-05-15,1,2,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,2,30,1,999.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,47897.221023,Surly Ice Cream Truck Frameset - 2017,8,6,2017,999.99,2024-04-30 12:20:28.415583,DataLake,Surly Ice Cream Truck Frameset - 2017,8,6,2017,999.99,2024-04-30 12:20:28.415583,DataLake
887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,True,Completed,1,50,2,5999.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,287385.721023,Trek Silque SLR 7 Women's - 2017,9,7,2017,5999.99,2024-04-30 12:20:28.415583,DataLake,Trek Silque SLR 7 Women's - 2017,9,7,2017,5999.99,2024-04-30 12:20:28.415583,DataLake
887,1195,4,2017-05-13,2017-05-15,2017-05-15,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,True,Completed,2,70,1,659.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,31612.003023,Electra Amsterdam Original 3i - 2015/2017,1,3,2017,659.99,2024-04-30 12:20:28.415583,DataLake,Electra Amsterdam Original 3i - 2015/2017,1,3,2017,659.99,2024-04-30 12:20:28.415583,DataLake
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,1,33,2,469.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,22511.440023,Surly Wednesday Frameset - 2017,8,6,2017,469.99,2024-04-30 12:20:28.415583,DataLake,Surly Wednesday Frameset - 2017,8,6,2017,469.99,2024-04-30 12:20:28.415583,DataLake
888,1038,4,2017-05-14,2017-05-16,2017-05-16,2,7,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,2,26,2,599.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,28738.141023,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-30 12:20:28.415583,DataLake
889,830,4,2017-05-14,2017-05-17,2017-05-15,3,8,2024-04-28 17:37:45.251245,Oracle,False,-2,True,Completed,1,12,2,549.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,1,16,2,599.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,28738.141023,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-30 12:20:28.415583,DataLake
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,2,105,2,533.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,25576.892823,Sun Bicycles Streamway 7 - 2017,7,2,2017,533.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Streamway 7 - 2017,7,2,2017,533.99,2024-04-30 12:20:28.415583,DataLake
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,3,52,1,875.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,41957.906223,Surly Steamroller - 2017,8,7,2017,875.99,2024-04-30 12:20:28.415583,DataLake,Surly Steamroller - 2017,8,7,2017,875.99,2024-04-30 12:20:28.415583,DataLake
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,4,67,1,250.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,12021.843723,Sun Bicycles Revolutions 24 - Girl's - 2017,7,3,2017,250.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Revolutions 24 - Girl's - 2017,7,3,2017,250.99,2024-04-30 12:20:28.415583,DataLake
890,171,4,2017-05-15,2017-05-18,2017-05-18,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,5,65,2,346.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,16620.022923,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Lil Bolt Type-R - 2017,7,3,2017,346.99,2024-04-30 12:20:28.415583,DataLake
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,2024-04-28 17:37:45.251245,Oracle,False,-2,False,Completed,1,107,2,416.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,19972.861923,Sun Bicycles Cruz 7 - 2017,7,2,2017,416.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Cruz 7 - 2017,7,2,2017,416.99,2024-04-30 12:20:28.415583,DataLake
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,2024-04-28 17:37:45.251245,Oracle,False,-2,False,Completed,2,32,1,469.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,22511.440023,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-30 12:20:28.415583,DataLake,Trek Farley Alloy Frameset - 2017,9,6,2017,469.99,2024-04-30 12:20:28.415583,DataLake
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,2024-04-28 17:37:45.251245,Oracle,False,-2,False,Completed,3,35,2,832.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,39898.305123,Sun Bicycles Spider 3i - 2017,7,6,2017,832.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Spider 3i - 2017,7,6,2017,832.99,2024-04-30 12:20:28.415583,DataLake
891,384,4,2017-05-15,2017-05-18,2017-05-16,2,6,2024-04-28 17:37:45.251245,Oracle,False,-2,False,Completed,4,50,1,5999.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,287385.721023,Trek Silque SLR 7 Women's - 2017,9,7,2017,5999.99,2024-04-30 12:20:28.415583,DataLake,Trek Silque SLR 7 Women's - 2017,9,7,2017,5999.99,2024-04-30 12:20:28.415583,DataLake
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,1,36,1,832.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,39898.305123,Surly Troll Frameset - 2017,8,6,2017,832.99,2024-04-30 12:20:28.415583,DataLake,Surly Troll Frameset - 2017,8,6,2017,832.99,2024-04-30 12:20:28.415583,DataLake
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,2,9,2,2999.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,143692.621023,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-30 12:20:28.415583,DataLake,Trek Conduit+ - 2016,9,5,2016,2999.99,2024-04-30 12:20:28.415583,DataLake
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,2024-04-28 17:37:45.251245,Oracle,False,-1,False,Completed,3,50,2,5999.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,287385.721023,Trek Silque SLR 7 Women's - 2017,9,7,2017,5999.99,2024-04-30 12:20:28.415583,DataLake,Trek Silque SLR 7 Women's - 2017,9,7,2017,5999.99,2024-04-30 12:20:28.415583,DataLake
893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,1,67,2,250.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,12021.843723,Sun Bicycles Revolutions 24 - Girl's - 2017,7,3,2017,250.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Revolutions 24 - Girl's - 2017,7,3,2017,250.99,2024-04-30 12:20:28.415583,DataLake
893,1293,4,2017-05-16,2017-05-19,2017-05-19,2,7,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,2,45,1,869.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,41670.520023,Haro SR 1.2 - 2017,2,6,2017,869.99,2024-04-30 12:20:28.415583,DataLake,Haro SR 1.2 - 2017,2,6,2017,869.99,2024-04-30 12:20:28.415583,DataLake
894,1320,4,2017-05-16,2017-05-19,2017-05-19,2,6,2024-04-28 17:37:45.251245,Oracle,False,0,False,Completed,1,101,2,339.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,16284.739023,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,339.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie 7D (20-inch) - Boys' - 2017,1,1,2017,339.99,2024-04-30 12:20:28.415583,DataLake
895,857,4,2017-05-18,2017-05-21,2017-05-19,2,6,2024-04-28 17:37:45.251245,Oracle,False,-2,False,Completed,1,106,1,449.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,21553.486023,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Cruz 3 - 2017,7,2,2017,449.99,2024-04-30 12:20:28.415583,DataLake
896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,2024-04-28 17:37:45.251245,Oracle,False,-1,True,Completed,1,91,2,349.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,16763.716023,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,1,2017,349.99,2024-04-30 12:20:28.415583,DataLake,Trek Precaliber 24 (21-Speed) - Girls - 2017,9,1,2017,349.99,2024-04-30 12:20:28.415583,DataLake
896,376,4,2017-05-19,2017-05-22,2017-05-21,3,9,2024-04-28 17:37:45.251245,Oracle,False,-1,True,Completed,2,10,1,1549.0,0.05,2024-04-28 17:37:45.218693,Oracle,1,74193.5373,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 12:20:28.415583,DataLake,Surly Straggler - 2016,8,4,2016,1549.0,2024-04-30 12:20:28.415583,DataLake
897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,2024-04-28 17:37:45.251245,Oracle,False,0,True,Completed,1,105,1,533.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,25576.892823,Sun Bicycles Streamway 7 - 2017,7,2,2017,533.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Streamway 7 - 2017,7,2,2017,533.99,2024-04-30 12:20:28.415583,DataLake
897,47,4,2017-05-20,2017-05-21,2017-05-21,1,2,2024-04-28 17:37:45.251245,Oracle,False,0,True,Completed,2,96,1,349.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,16763.716023,Electra Moto 3i (20-inch) - Boy's - 2017,1,1,2017,349.99,2024-04-30 12:20:28.415583,DataLake,Electra Moto 3i (20-inch) - Boy's - 2017,1,1,2017,349.99,2024-04-30 12:20:28.415583,DataLake
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,1,45,2,869.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,41670.520023,Haro SR 1.2 - 2017,2,6,2017,869.99,2024-04-30 12:20:28.415583,DataLake,Haro SR 1.2 - 2017,2,6,2017,869.99,2024-04-30 12:20:28.415583,DataLake
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,2,16,1,599.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,28738.141023,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D EQ - 2016,1,3,2016,599.99,2024-04-30 12:20:28.415583,DataLake
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,3,57,2,1999.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,95794.921023,Trek Emonda S 5 - 2017,9,7,2017,1999.99,2024-04-30 12:20:28.415583,DataLake,Trek Emonda S 5 - 2017,9,7,2017,1999.99,2024-04-30 12:20:28.415583,DataLake
898,352,4,2017-05-20,2017-05-21,2017-05-22,2,6,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,4,69,2,416.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,19972.861923,Sun Bicycles Cruz 7 - 2017,7,3,2017,416.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Cruz 7 - 2017,7,3,2017,416.99,2024-04-30 12:20:28.415583,DataLake
899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,2024-04-28 17:37:45.251245,Oracle,False,0,True,Completed,1,59,2,2599.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,124533.54102299998,Trek Domane S 5 Disc - 2017,9,7,2017,2599.99,2024-04-30 12:20:28.415583,DataLake,Trek Domane S 5 Disc - 2017,9,7,2017,2599.99,2024-04-30 12:20:28.415583,DataLake
899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,2024-04-28 17:37:45.251245,Oracle,False,0,True,Completed,2,17,1,429.0,0.1,2024-04-28 17:37:45.218693,Oracle,1,20548.1133,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-30 12:20:28.415583,DataLake,Pure Cycles Vine 8-Speed - 2016,4,3,2016,429.0,2024-04-30 12:20:28.415583,DataLake
899,605,4,2017-05-20,2017-05-21,2017-05-21,2,7,2024-04-28 17:37:45.251245,Oracle,False,0,True,Completed,3,6,1,469.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,22511.440023,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-30 12:20:28.415583,DataLake,Surly Ice Cream Truck Frameset - 2016,8,6,2016,469.99,2024-04-30 12:20:28.415583,DataLake
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,1,26,2,599.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,28738.141023,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 7D EQ - 2016,1,2,2016,599.99,2024-04-30 12:20:28.415583,DataLake
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,2,108,1,449.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,21553.486023,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Cruz 3 - Women's - 2017,7,2,2017,449.99,2024-04-30 12:20:28.415583,DataLake
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,3,89,1,209.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,10058.038023,Trek Precaliber 16 Boys - 2017,9,1,2017,209.99,2024-04-30 12:20:28.415583,DataLake,Trek Precaliber 16 Boys - 2017,9,1,2017,209.99,2024-04-30 12:20:28.415583,DataLake
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,4,61,2,4999.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,239488.021023,Trek Powerfly 8 FS Plus - 2017,9,5,2017,4999.99,2024-04-30 12:20:28.415583,DataLake,Trek Powerfly 8 FS Plus - 2017,9,5,2017,4999.99,2024-04-30 12:20:28.415583,DataLake
900,971,4,2017-05-20,2017-05-21,2017-05-22,2,6,2024-04-28 17:37:45.251245,Oracle,True,1,True,Completed,5,28,2,2499.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,119743.771023,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-30 12:20:28.415583,DataLake,Surly Karate Monkey 27.5+ Frameset - 2017,8,6,2017,2499.99,2024-04-30 12:20:28.415583,DataLake
901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,2024-04-28 17:37:45.251245,Oracle,True,2,False,Completed,1,50,1,5999.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,287385.721023,Trek Silque SLR 7 Women's - 2017,9,7,2017,5999.99,2024-04-30 12:20:28.415583,DataLake,Trek Silque SLR 7 Women's - 2017,9,7,2017,5999.99,2024-04-30 12:20:28.415583,DataLake
901,345,4,2017-05-21,2017-05-22,2017-05-24,2,7,2024-04-28 17:37:45.251245,Oracle,True,2,False,Completed,2,43,1,5299.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,253857.331023,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-30 12:20:28.415583,DataLake,Trek Fuel EX 9.8 27.5 Plus - 2017,9,6,2017,5299.99,2024-04-30 12:20:28.415583,DataLake
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,2024-04-28 17:37:45.251245,Oracle,False,-2,True,Completed,1,38,2,549.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Haro Flightline Two 26 Plus - 2017,2,6,2017,549.99,2024-04-30 12:20:28.415583,DataLake,Haro Flightline Two 26 Plus - 2017,2,6,2017,549.99,2024-04-30 12:20:28.415583,DataLake
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,2024-04-28 17:37:45.251245,Oracle,False,-2,True,Completed,2,92,1,209.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,10058.038023,Haro Shredder 20 - 2017,2,1,2017,209.99,2024-04-30 12:20:28.415583,DataLake,Haro Shredder 20 - 2017,2,1,2017,209.99,2024-04-30 12:20:28.415583,DataLake
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,2024-04-28 17:37:45.251245,Oracle,False,-2,True,Completed,3,12,1,549.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,26343.256023,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake,Electra Townie Original 21D - 2016,1,3,2016,549.99,2024-04-30 12:20:28.415583,DataLake
902,1278,4,2017-05-21,2017-05-24,2017-05-22,2,6,2024-04-28 17:37:45.251245,Oracle,False,-2,True,Completed,4,76,2,299.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,14368.831023,"Electra Girl's Hawaii 1 16"" - 2017",1,3,2017,299.99,2024-04-30 12:20:28.415583,DataLake,"Electra Girl's Hawaii 1 16"" - 2017",1,3,2017,299.99,2024-04-30 12:20:28.415583,DataLake
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,2024-04-28 17:37:45.251245,Oracle,True,1,False,Completed,1,31,2,1632.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,78216.465123,Surly Wednesday - 2017,8,6,2017,1632.99,2024-04-30 12:20:28.415583,DataLake,Surly Wednesday - 2017,8,6,2017,1632.99,2024-04-30 12:20:28.415583,DataLake
903,179,4,2017-05-22,2017-05-23,2017-05-24,2,7,2024-04-28 17:37:45.251245,Oracle,True,1,False,Completed,2,48,2,1499.99,0.05,2024-04-28 17:37:45.218693,Oracle,1,71846.071023,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-30 12:20:28.415583,DataLake,Trek Emonda S 4 - 2017,9,7,2017,1499.99,2024-04-30 12:20:28.415583,DataLake
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,2024-04-28 17:37:45.251245,Oracle,False,-2,False,Completed,1,36,2,832.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,39898.305123,Surly Troll Frameset - 2017,8,6,2017,832.99,2024-04-30 12:20:28.415583,DataLake,Surly Troll Frameset - 2017,8,6,2017,832.99,2024-04-30 12:20:28.415583,DataLake
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,2024-04-28 17:37:45.251245,Oracle,False,-2,False,Completed,2,51,2,6499.99,0.07,2024-04-28 17:37:45.218693,Oracle,1,311334.571023,Trek Silque SLR 8 Women's - 2017,9,7,2017,6499.99,2024-04-30 12:20:28.415583,DataLake,Trek Silque SLR 8 Women's - 2017,9,7,2017,6499.99,2024-04-30 12:20:28.415583,DataLake
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,2024-04-28 17:37:45.251245,Oracle,False,-2,False,Completed,3,92,2,209.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,10058.038023,Haro Shredder 20 - 2017,2,1,2017,209.99,2024-04-30 12:20:28.415583,DataLake,Haro Shredder 20 - 2017,2,1,2017,209.99,2024-04-30 12:20:28.415583,DataLake
904,1020,4,2017-05-23,2017-05-26,2017-05-24,1,2,2024-04-28 17:37:45.251245,Oracle,False,-2,False,Completed,4,13,1,269.99,0.2,2024-04-28 17:37:45.218693,Oracle,1,12931.900023,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-30 12:20:28.415583,DataLake,Electra Cruiser 1 (24-Inch) - 2016,1,3,2016,269.99,2024-04-30 12:20:28.415583,DataLake
905,609,4,2017-05-23,2017-05-26,2017-05-24,2,6,2024-04-28 17:37:45.251245,Oracle,False,-2,False,Completed,1,67,1,250.99,0.1,2024-04-28 17:37:45.218693,Oracle,1,12021.843723,Sun Bicycles Revolutions 24 - Girl's - 2017,7,3,2017,250.99,2024-04-30 12:20:28.415583,DataLake,Sun Bicycles Revolutions 24 - Girl's - 2017,7,3,2017,250.99,2024-04-30 12:20:28.415583,DataLake
